"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"China","CHN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1539717193176","29.3656698811727","31.9409452089419","32.1354780402591","30.485462927063","30.8505953466069","31.579128064766","29.6964510283655","30.4231080445903","30.244219815759","30.908694135621","31.4695809260897","30.7850120882828","",
"China","CHN","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","2571000000","1942000000","1913000000","2031000000","2250000000","2563000000","2681000000","2388000000","2340000000","2429000000","2307000000","2783000000","3693000000","5876000000","7108000000","7689000000","6943000000","7520000000","9955000000","13614000000","18099000000","22007000000","22321000000","22226000000","26139000000","27350000000","30942000000","39437000000","47516000000","52538000000","62091000000","71910000000","84940000000","91744000000","121006000000","148780000000","151048000000","182792000000","183712000000","194931000000","249203000000","266098000000","325596000000","438228000000","593326000000","761953000000","968978000000","1220456000000","1430693000000","1201612000000","1577754000000","1898381000000","2048714000000","2209005000000","2342293000000","2273468000000","2097632000000","2263346000000","2486695000000","2499457000000","",
"China","CHN","Computer, communications and other services (% of commercial service imports)","TM.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","24.8257372654156","17.6086956521739","39.5596051632498","15.656789031402","5.67901234567901","7.02355460385439","6.13349368610943","5.73747551077527","7.39119863846341","17.8816357632715","22.7652872814163","25.2962034074202","20.5563652493505","29.0142608305956","32.8579730877554","30.6402710897093","33.7419904440905","33.7748134032079","27.751667073823","28.5554025801846","30.1609834003239","30.6315393144224","30.1408555430289","30.9259232696912","31.8129531631065","34.2922043024086","35.8140947587929","29.566225204003","3.22490416795949","29.6884370697458","24.9397556107951","24.5082159138541","18.5584649097645","19.9800836807509","21.1527958638566","22.2638816329767","23.2415069588416","25.6324187729501","",
"China","CHN","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","69.1837338575052","52.2478066109629","50.8426142695231","81.5826959320465","","","","","80.2689827918706","83.8590424994878","83.6715106885535","78.8432310274371","78.9724058071728","77.0080498393481","80.622935482358","80.125708045618","74.8448569349563","77.3247490963081","79.3883682720656","78.5233341749838","74.8256505806952","72.6477329781732","70.7604089271766","68.183990399529","61.7752562943741","64.1958937987206","61.1940135247214","56.2753445236635","54.7625485422198","54.6731709958306","57.1477266942058","60.9771823518654","64.8614647235407","59.7631665242979","58.3018544905937","59.9461315551825","",
"China","CHN","Tariff rate, applied, weighted mean, all products (%)","TM.TAX.MRCH.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.17","30.29","27.93","","19.76","15.82","15.5","14.46","14.67","14.11","7.72","6.48","5.96","4.87","4.25","5.07","4.47","3.94","4.65","5.99","","","4.74","4.52","3.54","3.83","3.39","2.53","",
"China","CHN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","8.73963281409428","7.36961795017447","6.96048425400103","6.86495698149483","6.63223892781822","6.82744878892734","6.72964123471171","6.25260428045926","6.22189920302735","5.45254449087759","4.95232477957626","4.9217964101103","5.75612537219872","8.00033001959219","10.3334578632811","9.55445862806383","8.83653356086462","8.38468012307692","14.1005041107918","16.3983074525026","19.9006837049257","22.475015596493","20.2867330873511","18.9070245856056","20.6000072102636","22.4893998064982","24.5532871678826","30.2788215834495","32.9062926537949","32.1133581934154","31.9893221071876","35.3965687227091","38.7722904244556","44.0047749570726","41.9299407905592","38.2363084395738","33.5608800734723","33.814544855172","31.4806056976612","32.9644333481363","39.1545156801014","38.0508159628703","42.2131851098974","51.2554458985276","59.0460412944293","62.2015404845654","63.9663775202823","61.3059685001716","55.7920918601622","43.270550409839","48.8569235412332","48.2270401920201","45.3236610580699","43.4568282431257","41.0620103014334","35.7366996429419","32.8092786458769","33.3631309590003","33.267388964083","32.0578644720325","",
"China","CHN","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","-1.61999785038569","0.196605139571034","1.81407508102221","1.65947928008615","2.64173551354229","2.99586975365971","2.72894468111034","2.76768535017213","2.8953269253974","2.91675943973791","2.87758069327843","2.58785170502301","2.2833952811832","1.93546037813605","1.63572658046571","1.47467235262699","1.29006101413367","0.87640001330865","0.45676688750289","0.339541070309066","0.334046362936972","0.486379093579183","0.62871188358197","0.469834594276456","0.495456907530141","0.595274324416893","0.683647432382676","0.661580620450218","0.559447167139255","0.464975034515592","0.174643830516449","-0.00364702013121536","-0.116016198065801","-0.177318684644395","-0.261567331587744","-0.344790968545297","-0.40703713076191","-0.517399493786589","-0.654731362219618","-0.777935942516781","-1.18818624622676","-1.4701504963595","-1.59563906823514","-1.70378331818298","-1.78102663063287","-1.81124634089962","-1.87748985110646","-1.96321561084525","-2.04298504800307","-2.13347423873235","-2.08424853316373","-2.07932136898966","-2.12768335707949","-2.18128008764594","-2.24244948935114","-2.27535229605776","-2.31081217721929","-2.42046894260049","-2.5135292752365","",
"China","CHN","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","70.4951070895419","70.6814172106912","71.877525569198","73.4035904814374","74.3276764597266","74.3322469086564","75.0210576986158","74.6337689809184","73.6750403699348","72.8312962271451","72.3563463472396","72.4993045713808","72.5199620859952","72.4078548268117","71.9686102830835","71.050996928083","69.5079463667098","67.6538866541412","65.4860705093409","63.0687054774832","60.5075454549567","57.6112388870566","54.9191918730731","52.3956834767192","50.0790639060267","48.0600445463827","46.7435303403482","45.7139882932973","44.9268832036215","44.2240770414189","43.4625482860806","43.4242591698548","42.7330405505963","41.7448916386254","40.9229949928624","40.4409605425231","39.0540172097024","38.4838939492682","38.2181667994543","37.5574368478631","36.2411238070285","35.1721356899641","33.4293341200597","31.3668484098718","29.5409942774815","28.2044052877671","27.1361476481515","26.4461115126431","26.0560182768792","25.7657963250401","25.468924010163","25.2759710459843","25.1030469535597","24.9587541271516","24.8759268674048","24.862634037909","24.9223407642978","25.0111290179489","25.1074045343824","25.1748839650006","",
"China","CHN","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.65272957283189","1.62718292384086","1.577778144999","1.52333725027944","1.48275360110841","1.46078389867104","1.47592761842871","1.50096838353629","1.52861135150125","1.55006099809467","1.56401348230163","1.5731229470279","1.57961087335663","1.58944206461809","1.61130668594389","1.64957747127963","1.69911736646103","1.76022962204378","1.82922929998234","1.90109782431149","1.97276566106178","2.03390546212271","2.09541132931122","2.15258909757462","2.19680664335991","2.22332445654039","2.21239800721571","2.18625885344013","2.15892436169321","2.15014354864262","2.17035097445478","2.17506785889035","2.21224836083108","2.27129428176411","2.33747209789486","2.40270340742776","2.46047598195778","2.51210352673861","2.56191595968897","2.61533008150783","2.67290338924222","2.6957154720689","2.72868847884807","2.76704225985488","2.80057521910222","2.82479916557167","2.81272923628917","2.79765066876827","2.79211090801153","2.81453031847905","2.87519418915647","2.93119509030218","3.00853922131578","3.1212081697721","3.29195115864086","3.5302742375425","3.80080315220989","4.14382096030778","4.49999614632781","4.78301803801715","",
"China","CHN","Population ages 25-29, male (% of male population)","SP.POP.2529.MA.5Y","7.66635949643384","7.66499494462545","7.59992125420558","7.49158411750535","7.3656514648418","7.23154306854008","7.01069018812342","6.80250858757174","6.62330140017985","6.49556389610081","6.43654177000683","6.42354574345999","6.46409234368324","6.57347701504385","6.78033028474882","7.09293147058978","7.51386237047274","8.05089726594752","8.60002059180247","9.00588881677871","9.18233905275887","9.17458535216611","8.93535112165555","8.5855378718122","8.30212887299191","8.18441508979343","8.18260595834178","8.30475181601874","8.52026840832654","8.78310008447664","9.06436369156913","9.33234656781881","9.66501623926565","10.0016466167483","10.2549860474204","10.3750184951593","10.4616232231692","10.3953512619635","10.2047437107158","9.93222629504175","9.59974906331589","9.15926229937211","8.66485431608404","8.16391267995541","7.72433019816566","7.39591511690292","7.18208929387896","7.06148935415461","7.04853377319179","7.1624766827845","7.40283710495682","7.76945357711065","8.28129745190247","8.81234988491505","9.17338321638498","9.25445094652695","9.07967383891885","8.62855915886985","8.01549171581746","7.42682617268064","",
"China","CHN","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","39.822191539105","39.8744310878727","40.2824705322397","40.8074946286727","41.1392013880568","41.1784359671728","41.3675194564559","41.2134597458251","40.8775957598194","40.580855840464","40.4072218128719","40.4248529893107","40.404366435523","40.3416391427739","40.1714659535763","39.8413071562912","39.2847593352646","38.6133638348884","37.8188286257299","36.9157879908682","35.9355200938644","34.7889660428859","33.6897236516271","32.6291885571077","31.629335456905","30.7362367077188","30.1365632906197","29.6620940698088","29.2942594602936","28.95946888834","28.589716845711","28.5529515884119","28.2064566558394","27.7129920864128","27.2924230938805","27.0321656011599","26.3180617246871","26.0024129933621","25.8392100330637","25.4805158587505","24.788720806345","24.214505249819","23.2795876069689","22.150753825892","21.1244260071492","20.3534495404855","19.7208099777018","19.3017915100667","19.0546648730447","18.8620381428067","18.6599572797731","18.5098462780582","18.3696637160689","18.2400894189889","18.1343618544823","18.0538360554933","17.9946160874834","17.9373611027194","17.8770027525543","17.8045083433876","",
"China","CHN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","42.433","42.767","43.473","44.596","46.116","47.956","49.992","52.062","54.022","55.794","57.331","58.635","59.77","60.791","61.709","62.532","63.265","63.912","64.481","64.982","65.426","65.823","66.175","66.486","66.761","66.995","67.178","67.306","67.384","67.425","67.446","67.468","67.511","67.592","67.724","67.916","68.173","68.483","68.831","69.207","69.595","69.981","70.351","70.697","71.013","71.297","71.551","71.788","72.017","72.244","72.476","72.72","72.976","73.242","73.517","73.793","74.061","74.315","74.549","","",
"China","CHN","Prevalence of moderate or severe food insecurity in the population (%)","SN.ITK.MSFI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9","8.3","9.6","","","",
"China","CHN","Share of youth not in education, employment or training, total (% of youth population)","SL.UEM.NEET.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8199999332428","3.89000010490417","4.46000003814697","4.88000011444092","5.1399998664856","5.40999984741211","5.69000005722046","5.78999996185303","6.05000019073486","6.1100001335144","7.07999992370605","7.84999990463257","8.60999965667725","8.43000030517578","8.4399995803833","8.27000045776367","8.10000038146973","8.69999980926514","8.94999980926514","8.65999984741211","8.77000045776367","9.10999965667725","9.27999973297119","9.4399995803833","9.56999969482422","9.46000003814697","9.3100004196167","9.14999961853027","9.82999992370605","",
"China","CHN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.2399978637695","73.129997253418","73.0199966430664","72.9100036621094","72.7699966430664","72.5999984741211","72.379997253418","72.129997253418","71.8300018310547","71.5","71.129997253418","70.3300018310547","69.4499969482422","68.5400009155273","67.6699981689453","66.8899993896484","66.1999969482422","65.629997253418","65.120002746582","64.5899963378906","63.9799995422363","63.7299995422363","63.4700012207031","63.2000007629395","62.9000015258789","62.5499992370605","62.1399993896484","61.6599998474121","61.1199989318848","60.5699996948242","",
"China","CHN","Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","84.1800003051758","","","","","","","","79.2200012207031","","","","","","","","","","67.7900009155273","","","","","","","","","","55.1100006103516","","","","","","","","","","",
"China","CHN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8999996185303","19.7999992370605","21.2000007629395","23","24.7999992370605","26","26.3999996185303","26.7000007629395","26.8999996185303","27.4899997711182","27.6900005340576","28.5900001525879","29.2999992370605","30.6000003814697","31.3999996185303","32.2000007629395","32.4000015258789","33.2000007629395","34.0999984741211","34.5999984741211","35.7000007629395","36.0999984741211","38.5","40.5999984741211","42.2299995422363","43.5","44.9099998474121","45.6100006103516","47.25","",
"China","CHN","Contributing family workers, total (% of total employment) (modeled ILO estimate)","SL.FAM.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2399997711182","30.2199993133545","29.2099990844727","28.2600002288818","27.4300003051758","26.6800003051758","25.9799995422363","25.3899993896484","24.7800006866455","24.0400009155273","23.2800006866455","22.4500007629395","21.5400009155273","20.6399993896484","19.6499996185303","18.6200008392334","17.5400009155273","16.7099990844727","15.9399995803833","15.1000003814697","14.3500003814697","13.7600002288818","13.1999998092651","12.6800003051758","12.1999998092651","11.75","11.3100004196167","10.8299999237061","10.289999961853","",
"China","CHN","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.5999984741211","71.5","71.1999969482422","70.9400024414063","70.6999969482422","70.4300003051758","70.120002746582","69.8399963378906","69.4499969482422","69.0899963378906","68.0100021362305","66.9199981689453","65.8000030517578","65.0299987792969","64.2799987792969","63.6800003051758","63.1800003051758","62.5200004577637","61.9599990844727","61.4900016784668","61.2400016784668","60.939998626709","60.6800003051758","60.3899993896484","60.0499992370605","59.7099990844727","59.310001373291","58.8499984741211","58.1599998474121","",
"China","CHN","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.689998626709","62.3499984741211","60.2299995422363","58.310001373291","56.3800010681152","54.7799987792969","54.0099983215332","53.75","53.7599983215332","53.3300018310547","53.0999984741211","52.8400001525879","51.7599983215332","49.9199981689453","47.7299995422363","45.4799995422363","43.6399993896484","42.4199981689453","40.8400001525879","39.3499984741211","37.4900016784668","36.2900009155273","34.2099990844727","32.3600006103516","31.4099998474121","30.4799995422363","29.6499996185303","28.6599998474121","27.9400005340576","",
"China","CHN","Multidimensional poverty intensity (average share of deprivations experienced by the poor)","SI.POV.MDIM.IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1","","","","","","22.4","","","22.3","","","22.3","","","22.2","","","22.5","","22.3","22.3","22.4","22.1","22.3","22.3","22.2","","","","",
"China","CHN","External health expenditure (% of current health expenditure)","SH.XPD.EHEX.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02547255","0.22134256","0.14548576","0.12766516","0.12344482","0.21010172","0.14492926","0.18071163","0.15566339","0.10555609","0.12173963","0.07550438","0.05628394","0.05544716","0.03018604","0.00859982","0.00161523","0.00044167","0.00064801","","",
"China","CHN","Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure","SH.UHC.NOP1.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Prevalence of stunting, height for age (% of children under 5)","SH.STA.STNT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3","","","32.3","","38","","","31.2","","","19.8","","17.8","","21.8","","","11.7","","","9.8","9","9.4","","","8.1","","","","","","","",
"China","CHN","People practicing open defecation, rural (% of rural population)","SH.STA.ODFC.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.18198198198201","4.18198198198201","3.94877734877736","3.71557271557276","3.48236808236811","3.24916344916346","3.01595881595881","2.78275418275422","2.54954954954957","2.31634491634492","2.08314028314032","1.84993564993567","1.61673101673102","1.38352638352643","1.15032175032178","0.91711711711713","0.683912483912479","0.450707850707886","","","",
"China","CHN","People using at least basic sanitation services, rural (% of rural population)","SH.STA.BASS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.4237215320849","44.2994271816843","46.3299418814448","48.3483307278584","50.3545937209268","52.3487308606483","54.3307421470247","56.3006275800541","58.2583871597383","60.2040208860756","62.1375287590677","64.058910778713","65.968166945013","68.0623467284431","70.156526511874","72.2507062953041","74.344886078735","76.4390658621651","","","",
"China","CHN","Children with fever receiving antimalarial drugs (% of children under age 5 with fever)","SH.MLR.TRET.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Adults (ages 15+) and children (ages 0-14) newly infected with HIV","SH.HIV.INCD.TL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)","SH.DYN.NCOM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6","","","","","21.5","","","","","20.8","","","","","20.2","19.8","","","","",
"China","CHN","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.45105229809989","","","","","","","","","","5.09855007586708","","","","","4.13279712445999","","","","3.54971055780421","",
"China","CHN","Women who believe a husband is justified in beating his wife when she goes out without telling him (%)","SG.VAW.GOES.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Expenditure on primary education (% of government expenditure on education)","SE.XPD.PRIM.ZS","","","","","","","","","","","","","","","","","","","","","29.57474","30.27342","31.43066","30.86765","29.97869","29.37828","29.41424","30.74752","32.59027","","","","34.2927","34.7779","38.99565","30.10276","40.3985","","36.06416","32.59654","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.MS.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.312000006437302","","","","","","","","","","",
"China","CHN","Trained teachers in upper secondary education, female (% of female teachers)","SE.SEC.TCAQ.UP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Secondary education, vocational pupils (% female)","SE.SEC.ENRL.VO.FE.ZS","","","","","","","","","","","","","","","","","","","","33.05893","31.00521","31.82154","35.29767","36.2833","39.03882","39.48422","35.76734","42.57386","42.50981","43.20153","37.68776","38.39105","38.81109","39.44805","45.12688","46.11326","47.16836","45.63304","","","","","","48.10345","","","51.05769","50.46374","50.16955","50.03688","45.24974","45.12883","45.18861","45.53823","45.37029","45.42252","44.40042","43.74183","42.7632","","",
"China","CHN","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","22.799280166626","","","","","","","","36.4000015258789","","","","","","","","","","52.2603607177734","","","","","","","","","","65.3229217529297","","","","","","","","","","",
"China","CHN","Primary education, teachers (% female)","SE.PRM.TCHR.FE.ZS","","","","","","","","","","","","","","","36.396671295166","35.7200584411621","36.2963714599609","33.2577018737793","38.5572090148926","37.830078125","36.5918502807617","37.0785903930664","36.3255081176758","36.2823791503906","37.0054893493652","38.9898681640625","39.5755805969238","40.376091003418","40.9529190063477","41.524730682373","42.5718803405762","43.1544609069824","43.7919082641602","44.4856605529785","45.1563491821289","45.7971611022949","46.610408782959","47.4013481140137","48.2837409973145","","","50.6329689025879","","52.909839630127","","","55.1762619018555","55.5411491394043","56.1109199523926","56.7584991455078","57.5541114807129","58.3615989685059","58.9943389892578","59.8771781921387","60.9763793945313","62.5973892211914","63.9985084533691","65.6214828491211","67.3967514038086","68.9729614257813","",
"China","CHN","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.43709","","22.26885","21.03414","19.5033","18.57707","17.0036","15.75771","15.20926","13.55078","12.0794","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","100668000","105280000","112112000","125492000","135704000","144814000","150940992","150055008","146176000","146240000","146629408","146270000","143328000","139720400","135780400","135571200","133701800","131825000","128358496","125357800","123731000","122413800","121641504","122012800","124212400","128226232","131951480","136150048","139953696","","","130132544","","","","","108925224","107394752","105950504","103617064","101018624","99707840","99540480","98870816","95107120","95958040","98189336","100321024","101872976","104325248","",
"China","CHN","Preprimary education, duration (years)","SE.PRE.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","",
"China","CHN","Coverage of social insurance programs in 3rd quintile (% of population)","per_si_allsi.cov_q3_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9141576325116","","","","","","","",
"China","CHN","Coverage of unemployment benefits and ALMP in 3rd quintile (% of population)","per_lm_alllm.cov_q3_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Net secondary income (Net current transfers from abroad) (current LCU)","NY.TRF.NCTR.CN","","","","","","","","","","","","","","","","","","","","","","0","1273320000","1333710000","1237600000","714420000","1304100000","999040000","2036340000","1882140000","1433020000","4764200000","7357350000","9400963600","11523201900","11974903800","17700931800","42635767768","35421682278.6","40923486309.5","52247507312","70291724596.4545","107472251844.39","144424895367.935","189523727513.817","195561061338.537","223793416457.708","282255643005.112","299877767098.88","216273564837.63","275129666300","159464197900","21682797000","-53979920400","8819502493.77","-79376652185.08","-63680387334","-80360168049.62","-13334056423.09","70647161665.03","",
"China","CHN","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1209.46251816117","1316.92607993545","1427.32642086164","1518.4468872294","1624.40295602499","1749.86367762603","1877.86948583534","2042.78742098842","2241.64138073585","2461.37261280739","2714.24177348367","3057.26540238394","3488.04733528639","3819.77055299223","4126.16089764779","4530.96308776824","4915.07642824048","5313.15146561818","5664.70026204019","6111.55766085363","6475.98430461741","6880.46058863932","7341.19047215939","7765.2592154549","8222.95619305885","",
"China","CHN","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.837844832876181","0.810448180413408","0.961404324853638","1.83619968966491","4.84421995666802","7.16207278656078","8.97306755787299","9.37742950819938","10.8863687238321","16.5530130600342","19.1999280995676","19.1613328998777","16.4622827628211","12.3065995408112","10.0752391264991","9.47498818210962","5.52169784705857","6.1410192457985","6.06021666071462","6.76692691178051","8.1889320065911","5.36755359682829","4.61439457825718","3.84754191148141","2.92884905352558","2.97767674589896","2.82046903302771","2.23834544082104","1.38734692152473","1.48422339562652","2.52263192412884","2.54492947966495","1.88953327255923","2.09279680643831","4.85902758917283","5.2056819362446","5.70954961638953","6.47889804690413","9.90851888001514","4.06969040233573","6.37762791548472","8.00654867050563","4.16102748656591","3.09271280219981","2.44625277563701","1.3574219159367","1.25626768233284","1.47558961464994","1.58415506177285","","",
"China","CHN","GDP (current LCU)","NY.GDP.MKTP.CN","147010000000","123230000000","116220000000","124830000000","146990000000","173400000000","188870000000","179420000000","174410000000","196220000000","227970000000","245690000000","255240000000","275620000000","282770000000","303950000000","298860000000","325000000000","367870251960","410045367150","458758107780","493583283730","537335013630","602092410070","727850230680","909894802710","1037615445370","1217459467450","1518038647670","1717974173480","1887286882720","2200562845800","2719453089970","3567323035810","4863745033380","6133989133670","7181362958670","7971504449180","8519550708960","9056437577650","10028013925340","11086312304620","12171742474830","13742203491790","16184016090680","18731890311770","21943847481670","27009232371810","31924461277850","34851774373480","41211925579610","48794018052540","53857995346900","59296322954900","64356310454380","68885821804930","74639505948350","83203594855990","91928112906660","98651520000000","",
"China","CHN","Adjusted net savings, excluding particulate emission damage (% of GNI)","NY.ADJ.SVNX.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","12.5691152587284","13.939316428301","16.770907807347","17.8074001713312","19.396073412461","19.4237094486392","21.3405046378443","18.2866600016712","17.5611947486114","20.9333631771725","23.8135669969746","23.7980310133959","24.8060934417499","23.024681322758","22.0851186134539","23.2068927828976","22.0002015811103","19.2635053672261","17.377179200642","19.0197000211743","20.3971551607445","22.6573596694804","23.4491900036513","22.9275996931909","23.7854758874612","24.8222562669127","23.5369154829347","24.9185994284203","24.0836782505116","20.1084822177667","20.3006043065636","20.0517749731142","20.844337556893","20.0354265384159","19.296815952719","18.966147001656","21.4184947877692","","",
"China","CHN","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","0.00948482583401647","0.0789066810337348","0.140305368104929","0.275479992804277","2.12630748862126","3.59023850948297","4.51967783330898","4.77732846932848","5.91235633392727","9.92412822323761","11.3050869243243","11.0139865392669","8.95531707632376","6.84406894449648","5.81988546342609","5.48935668506123","2.83586572121195","3.43645406569315","2.75128156347109","3.78579358085443","4.84896647051504","2.87225072183811","2.52164974704246","2.15308489164233","1.52639215878658","1.50344681284989","1.55735160672966","1.25578411879669","0.647287499397806","0.945767240955635","1.73845617532599","1.56533807696983","1.19448266955982","1.27569812704098","2.76036454821372","2.86853471463557","2.78724441237771","2.54704502641682","4.19298227367477","1.61207190426726","2.31916506634387","3.0634603957766","1.9333630501266","1.43226007803915","1.14114018500165","0.552934359590596","0.459499307079039","0.581860561697259","0.713795973240208","","",
"China","CHN","Services, value added (current LCU)","NV.SRV.TOTL.CN","47680000000","39770000000","34510000000","33790000000","39160000000","47440000000","47110000000","47200000000","47530000000","53100000000","56830000000","60060000000","63330000000","66840000000","68270000000","68960000000","67560000000","79010000000","90512493980","91614785060","102341482000","112112840020","121403812760","139705031160","185815182240","267084334790","309697853410","369629915400","474201439300","565083473730","611155829170","758721872330","966923457190","1231297081020","1671311980390","2064267560820","2410803026010","2790479121050","3155925200410","3493552320130","3989911600700","4570124524300","5142311036350","5775602992200","6665086031190","7743000302100","9176224009740","11578767439410","13682753803120","15476511459140","18206189033970","21612362099100","24485624900220","27798354276850","31065396323790","34974465004380","39082805998970","43835594736850","48970076257980","53537100000000","",
"China","CHN","Manufacturing, value added (constant LCU)","NV.IND.MANF.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
